,date,action,ticker,name,contraticker,contraname,note
12330,2015-06-30,historical,BDX,Becton Dickinson & Co,,,
12331,2015-06-30,historical,BCR,Bard C R Inc,,,
12332,2015-06-30,historical,BBY,Best Buy Co Inc,,,
12333,2015-06-30,historical,BBBY,Bed Bath & Beyond Inc,,,
12334,2015-06-30,historical,BAX,Baxter International Inc,,,
12335,2015-06-30,historical,BAC,Bank Of America Corp,,,
12336,2015-06-30,historical,BA,Boeing Co,,,
12337,2015-06-30,historical,AZO,Autozone Inc,,,
12338,2015-06-30,historical,AXP,American Express Co,,,
12339,2015-06-30,historical,AVY,Avery Dennison Corp,,,
12340,2015-06-30,historical,AVGO,Broadcom Inc,,,
12341,2015-06-30,historical,AVB,Avalonbay Communities Inc,,,
12342,2015-06-30,historical,ATI,Allegheny Technologies Inc,,,
12343,2015-06-30,historical,ARG,Airgas Inc,,,
12344,2015-06-30,historical,APTV,Aptiv PLC,,,
12345,2015-06-30,historical,APH,Amphenol Corp,,,
12346,2015-06-30,historical,APD,Air Products & Chemicals Inc,,,
12347,2015-06-30,historical,APC,Anadarko Petroleum Corp,,,
12348,2015-06-30,historical,APA,Apache Corp,,,
12349,2015-06-30,historical,AON,Aon plc,,,
12350,2015-06-30,historical,ANTM,Anthem Inc,,,
12351,2015-06-30,historical,ANDV,Andeavor,,,
12352,2015-06-30,historical,AN,Autonation Inc,,,
12353,2015-06-30,historical,AMZN,Amazon Com Inc,,,
12354,2015-06-30,historical,AMT,American Tower Corp,,,
12355,2015-06-30,historical,AMP,Ameriprise Financial Inc,,,
12356,2015-06-30,historical,AMGN,Amgen Inc,,,
12357,2015-06-30,historical,AMG,Affiliated Managers Group Inc,,,
12358,2015-06-30,historical,AME,Ametek Inc,,,
12359,2015-06-30,historical,AMAT,Applied Materials Inc,,,
12360,2015-06-30,historical,ALXN,Alexion Pharmaceuticals Inc,,,
12361,2015-06-30,historical,ALTR1,Altera Corp,,,
12362,2015-06-30,historical,ALLE,Allegion plc,,,
12363,2015-06-30,historical,ALL,Allstate Corp,,,
12364,2015-06-30,historical,AKAM,Akamai Technologies Inc,,,
12365,2015-06-30,historical,AIZ,Assurant Inc,,,
12366,2015-06-30,historical,AIV,Apartment Investment & Management Co,,,
12367,2015-06-30,historical,AIG,American International Group Inc,,,
12368,2015-06-30,historical,AGN,Allergan plc,,,
12369,2015-06-30,historical,AFL,Aflac Inc,,,
12370,2015-06-30,historical,AET,Aetna Inc,,,
12371,2015-06-30,historical,AES,Aes Corp,,,
12372,2015-06-30,historical,AEP,American Electric Power Co Inc,,,
12373,2015-06-30,historical,AEE,Ameren Corp,,,
12374,2015-06-30,historical,ADT1,ADT Corp,,,
12375,2015-06-30,historical,ADSK,Autodesk Inc,,,
12376,2015-06-30,historical,ADS,Alliance Data Systems Corp,,,
12377,2015-06-30,historical,ADP,Automatic Data Processing Inc,,,
12378,2015-06-30,historical,ADM,Archer-Daniels-Midland Co,,,
12379,2015-06-30,historical,ADI,Analog Devices Inc,,,
12380,2015-06-30,historical,ADBE,Adobe Inc,,,
12381,2015-06-30,historical,ACN,Accenture plc,,,
12382,2015-06-30,historical,ABT,Abbott Laboratories,,,
12383,2015-06-30,historical,ABC,Amerisourcebergen Corp,,,
12384,2015-06-30,historical,ABBV,AbbVie Inc,,,
12385,2015-06-30,historical,AAPL,Apple Inc,,,
12386,2015-06-30,historical,AAL,American Airlines Group Inc,,,
12387,2015-06-30,historical,A,Agilent Technologies Inc,,,
12388,2015-06-12,added,QRVO,Qorvo Inc,LO,Lorillard Inc,
12389,2015-06-12,removed,LO,Lorillard Inc,QRVO,Qorvo Inc,
12390,2015-04-07,removed,WINMQ,Windstream Holdings Inc,O,Realty Income Corp,
12391,2015-04-07,added,O,Realty Income Corp,WINMQ,Windstream Holdings Inc,
12392,2015-03-31,historical,ZTS,Zoetis Inc,,,
12393,2015-03-31,historical,ZION,Zions Bancorporation National Association,,,
12394,2015-03-31,historical,ZBH,Zimmer Biomet Holdings Inc,,,
12395,2015-03-31,historical,YUM,Yum Brands Inc,,,
12396,2015-03-31,historical,YHOO,Yahoo Inc,,,
12397,2015-03-31,historical,XYL,Xylem Inc,,,
12398,2015-03-31,historical,XRX,Xerox Holdings Corp,,,
12399,2015-03-31,historical,XRAY,DENTSPLY SIRONA Inc,,,
12400,2015-03-31,historical,XOM,Exxon Mobil Corp,,,
12401,2015-03-31,historical,XLNX,Xilinx Inc,,,
12402,2015-03-31,historical,XL1,Xl Group Ltd,,,
12403,2015-03-31,historical,XEL,Xcel Energy Inc,,,
12404,2015-03-31,historical,XEC,Cimarex Energy Co,,,
12405,2015-03-31,historical,WYNN,Wynn Resorts Ltd,,,
12406,2015-03-31,historical,WYND,Wyndham Destinations Inc,,,
12407,2015-03-31,historical,WY,Weyerhaeuser Co,,,
12408,2015-03-31,historical,WU,Western Union CO,,,
12409,2015-03-31,historical,WMT,Walmart Inc,,,
12410,2015-03-31,historical,WMB,Williams Companies Inc,,,
12411,2015-03-31,historical,WM,Waste Management Inc,,,
12412,2015-03-31,historical,WINMQ,Windstream Holdings Inc,,,
12413,2015-03-31,historical,WHR,Whirlpool Corp,,,
12414,2015-03-31,historical,WFM,Whole Foods Market Inc,,,
12415,2015-03-31,historical,WFC,Wells Fargo & Company,,,
12416,2015-03-31,historical,WELL,Welltower Inc,,,
12417,2015-03-31,historical,WEC,Wec Energy Group Inc,,,
12418,2015-03-31,historical,WDC,Western Digital Corp,,,
12419,2015-03-31,historical,WBA,Walgreens Boots Alliance Inc,,,
12420,2015-03-31,historical,WAT,Waters Corp,,,
12421,2015-03-31,historical,VZ,Verizon Communications Inc,,,
12422,2015-03-31,historical,VTRS,Viatris Inc,,,
12423,2015-03-31,historical,VTR,Ventas Inc,,,
12424,2015-03-31,historical,VRTX,Vertex Pharmaceuticals Inc,,,
12425,2015-03-31,historical,VRSN,Verisign Inc,,,
12426,2015-03-31,historical,VNO,Vornado Realty Trust,,,
12427,2015-03-31,historical,VMC,Vulcan Materials CO,,,
12428,2015-03-31,historical,VLO,Valero Energy Corp,,,
12429,2015-03-31,historical,VIAC,ViacomCBS Inc,,,
12430,2015-03-31,historical,VIAB,Viacom Inc,,,
12431,2015-03-31,historical,VFC,V F Corp,,,
12432,2015-03-31,historical,VAR,Varian Medical Systems Inc,,,
12433,2015-03-31,historical,VALPQ,Valaris plc,,,
12434,2015-03-31,historical,V,Visa Inc,,,
12435,2015-03-31,historical,USB,Us Bancorp,,,
12436,2015-03-31,historical,URI,United Rentals Inc,,,
12437,2015-03-31,historical,URBN,Urban Outfitters Inc,,,
12438,2015-03-31,historical,UPS,United Parcel Service Inc,,,
12439,2015-03-31,historical,UNP,Union Pacific Corp,,,
12440,2015-03-31,historical,UNM,Unum Group,,,
12441,2015-03-31,historical,UNH,Unitedhealth Group Inc,,,
12442,2015-03-31,historical,UHS,Universal Health Services Inc,,,
12443,2015-03-31,historical,UAA,Under Armour Inc,,,
12444,2015-03-31,historical,TYC,TYCO INTERNATIONAL plc,,,
12445,2015-03-31,historical,TXT,Textron Inc,,,
12446,2015-03-31,historical,TXN,Texas Instruments Inc,,,
12447,2015-03-31,historical,TWX,Time Warner Inc,,,
12448,2015-03-31,historical,TWC,Time Warner Cable Inc,,,
12449,2015-03-31,historical,TT,Trane Technologies plc,,,
12450,2015-03-31,historical,TSS,Total System Services Inc,,,
12451,2015-03-31,historical,TSN,Tyson Foods Inc,,,
12452,2015-03-31,historical,TSCO,Tractor Supply Co,,,
12453,2015-03-31,historical,TRV,Travelers Companies Inc,,,
12454,2015-03-31,historical,TROW,Price T Rowe Group Inc,,,
12455,2015-03-31,historical,TRIP,TripAdvisor Inc,,,
12456,2015-03-31,historical,TPR,Tapestry Inc,,,
12457,2015-03-31,historical,TMO,Thermo Fisher Scientific Inc,,,
12458,2015-03-31,historical,TJX,Tjx Companies Inc,,,
12459,2015-03-31,historical,TIF,Tiffany & Co,,,
12460,2015-03-31,historical,THC,Tenet Healthcare Corp,,,
12461,2015-03-31,historical,TGT,Target Corp,,,
12462,2015-03-31,historical,TGNA,Tegna Inc,,,
12463,2015-03-31,historical,TFCF,Twenty-First Century Fox Inc,,,
12464,2015-03-31,historical,TFC,Truist Financial Corp,,,
12465,2015-03-31,historical,TEL,TE Connectivity Ltd,,,
12466,2015-03-31,historical,TEG,Integrys Holding Inc,,,
12467,2015-03-31,historical,TE,Teco Energy Inc,,,
12468,2015-03-31,historical,TDC,Teradata Corp,,,
12469,2015-03-31,historical,TAP,Molson Coors Beverage Co,,,
12470,2015-03-31,historical,T,At&T Inc,,,
12471,2015-03-31,historical,SYY,Sysco Corp,,,
12472,2015-03-31,historical,SYK,Stryker Corp,,,
12473,2015-03-31,historical,SWN,Southwestern Energy Co,,,
12474,2015-03-31,historical,SWKS,Skyworks Solutions Inc,,,
12475,2015-03-31,historical,SWK,Stanley Black & Decker Inc,,,
12476,2015-03-31,historical,STZ,Constellation Brands Inc,,,
12477,2015-03-31,historical,STX,Seagate Technology plc,,,
12478,2015-03-31,historical,STT,State Street Corp,,,
12479,2015-03-31,historical,STJ,St Jude Medical Inc,,,
12480,2015-03-31,historical,STI,Suntrust Banks Inc,,,
12481,2015-03-31,historical,SRE,Sempra Energy,,,
12482,2015-03-31,historical,SRCL,Stericycle Inc,,,
12483,2015-03-31,historical,SPLS,Staples Inc,,,
12484,2015-03-31,historical,SPGI,S&P Global Inc,,,
12485,2015-03-31,historical,SPG,Simon Property Group Inc,,,
12486,2015-03-31,historical,SO,Southern Co,,,
12487,2015-03-31,historical,SNI,Scripps Networks Interactive Inc,,,
12488,2015-03-31,historical,SNDK,Sandisk Corp,,,
12489,2015-03-31,historical,SNA,Snap-on Inc,,,
12490,2015-03-31,historical,SLG,Sl Green Realty Corp,,,
12491,2015-03-31,historical,SLB,Schlumberger Limited,,,
12492,2015-03-31,historical,SJM,J M SMUCKER Co,,,
12493,2015-03-31,historical,SIAL,Sigma Aldrich Corp,,,
12494,2015-03-31,historical,SHW,Sherwin Williams Co,,,
12495,2015-03-31,historical,SEE,Sealed Air Corp,,,
12496,2015-03-31,historical,SE1,Spectra Energy Corp,,,
12497,2015-03-31,historical,SCHW,Schwab Charles Corp,,,
12498,2015-03-31,historical,SCG,Scana Corp,,,
12499,2015-03-31,historical,SBUX,Starbucks Corp,,,
12500,2015-03-31,historical,RTX,Raytheon Technologies Corp,,,
12501,2015-03-31,historical,RTN,Raytheon Co,,,
12502,2015-03-31,historical,RSG,Republic Services Inc,,,
12503,2015-03-31,historical,RRC,Range Resources Corp,,,
12504,2015-03-31,historical,ROST,Ross Stores Inc,,,
12505,2015-03-31,historical,ROP,Roper Technologies Inc,,,
12506,2015-03-31,historical,ROK,Rockwell Automation Inc,,,
12507,2015-03-31,historical,RL,Ralph Lauren Corp,,,
12508,2015-03-31,historical,RIG,Transocean Ltd,,,
12509,2015-03-31,historical,RHT,Red Hat Inc,,,
12510,2015-03-31,historical,RHI,Robert Half International Inc,,,
12511,2015-03-31,historical,RF,Regions Financial Corp,,,
12512,2015-03-31,historical,REGN,Regeneron Pharmaceuticals Inc,,,
12513,2015-03-31,historical,RCL,Royal Caribbean Cruises Ltd,,,
12514,2015-03-31,historical,RAI,Reynolds American Inc,,,
12515,2015-03-31,historical,R,Ryder System Inc,,,
12516,2015-03-31,historical,QEP,Qep Resources Inc,,,
12517,2015-03-31,historical,QCOM,Qualcomm Inc,,,
12518,2015-03-31,historical,PXD,Pioneer Natural Resources Co,,,
12519,2015-03-31,historical,PX,Praxair Inc,,,
12520,2015-03-31,historical,PWR,Quanta Services Inc,,,
12521,2015-03-31,historical,PVH,Pvh Corp,,,
12522,2015-03-31,historical,PSX,Phillips 66,,,
12523,2015-03-31,historical,PSA,Public Storage,,,
12524,2015-03-31,historical,PRU,Prudential Financial Inc,,,
12525,2015-03-31,historical,PRGO,PERRIGO Co plc,,,
12526,2015-03-31,historical,PPL,PPL Corp,,,
12527,2015-03-31,historical,PPG,Ppg Industries Inc,,,
12528,2015-03-31,historical,POM,Pepco Holdings Inc,,,
12529,2015-03-31,historical,PNW,Pinnacle West Capital Corp,,,
12530,2015-03-31,historical,PNR,PENTAIR plc,,,
12531,2015-03-31,historical,PNC,Pnc Financial Services Group Inc,,,
12532,2015-03-31,historical,PM,Philip Morris International Inc,,,
12533,2015-03-31,historical,PLL1,Pall Corp,,,
12534,2015-03-31,historical,PLD,Prologis Inc,,,
12535,2015-03-31,historical,PKI,Perkinelmer Inc,,,
12536,2015-03-31,historical,PHM,Pultegroup Inc,,,
12537,2015-03-31,historical,PH,Parker Hannifin Corp,,,
12538,2015-03-31,historical,PGR,Progressive Corp,,,
12539,2015-03-31,historical,PG,PROCTER & GAMBLE Co,,,
12540,2015-03-31,historical,PFG,Principal Financial Group Inc,,,
12541,2015-03-31,historical,PFE,Pfizer Inc,,,
12542,2015-03-31,historical,PEP,Pepsico Inc,,,
12543,2015-03-31,historical,PEG,Public Service Enterprise Group Inc,,,
12544,2015-03-31,historical,PEAK,Healthpeak Properties Inc,,,
12545,2015-03-31,historical,PDCO,Patterson Companies Inc,,,
12546,2015-03-31,historical,PCP,Precision Castparts Corp,,,
12547,2015-03-31,historical,PCL,Plum Creek Timber Co Inc,,,
12548,2015-03-31,historical,PCG,PG&E Corp,,,
12549,2015-03-31,historical,PCAR,Paccar Inc,,,
12550,2015-03-31,historical,PBI,Pitney Bowes Inc,,,
12551,2015-03-31,historical,PBCT,People's United Financial Inc,,,
12552,2015-03-31,historical,PAYX,Paychex Inc,,,
12553,2015-03-31,historical,OXY,Occidental Petroleum Corp,,,
12554,2015-03-31,historical,ORLY,O Reilly Automotive Inc,,,
12555,2015-03-31,historical,ORCL,Oracle Corp,,,
12556,2015-03-31,historical,OMC,Omnicom Group Inc,,,
12557,2015-03-31,historical,OKE,Oneok Inc,,,
12558,2015-03-31,historical,OI,O-I Glass Inc,,,
12559,2015-03-31,historical,NWSA,News Corp,,,
12560,2015-03-31,historical,NWL,Newell Brands Inc,,,
12561,2015-03-31,historical,NVDA,Nvidia Corp,,,
12562,2015-03-31,historical,NUE,Nucor Corp,,,
12563,2015-03-31,historical,NTRS,Northern Trust Corp,,,
12564,2015-03-31,historical,NTAP,NetApp Inc,,,
12565,2015-03-31,historical,NSC,Norfolk Southern Corp,,,
12566,2015-03-31,historical,NRG,Nrg Energy Inc,,,
12567,2015-03-31,historical,NOV,National Oilwell Varco Inc,,,
12568,2015-03-31,historical,NOC,Northrop Grumman Corp,,,
12569,2015-03-31,historical,NLSN,Nielsen Holdings plc,,,
12570,2015-03-31,historical,NLOK,NortonLifeLock Inc,,,
12571,2015-03-31,historical,NKE,NIKE Inc,,,
12572,2015-03-31,historical,NI,Nisource Inc,,,
12573,2015-03-31,historical,NFX,Newfield Exploration Co,,,
12574,2015-03-31,historical,NFLX,Netflix Inc,,,
12575,2015-03-31,historical,NEM,NEWMONT Corp,,,
12576,2015-03-31,historical,NEE,Nextera Energy Inc,,,
12577,2015-03-31,historical,NEBLQ,Noble Corp,,,
12578,2015-03-31,historical,NDAQ,Nasdaq Inc,,,
12579,2015-03-31,historical,NBL,Noble Energy Inc,,,
12580,2015-03-31,historical,NAVI,Navient Corp,,,
12581,2015-03-31,historical,MWV,MEADWESTVACO Corp,,,
12582,2015-03-31,historical,MUR,Murphy Oil Corp,,,
12583,2015-03-31,historical,MU,Micron Technology Inc,,,
12584,2015-03-31,historical,MTB,M&T Bank Corp,,,
12585,2015-03-31,historical,MSI,Motorola Solutions Inc,,,
12586,2015-03-31,historical,MSFT,Microsoft Corp,,,
12587,2015-03-31,historical,MS,Morgan Stanley,,,
12588,2015-03-31,historical,MRO,Marathon Oil Corp,,,
12589,2015-03-31,historical,MRK,Merck & Co Inc,,,
12590,2015-03-31,historical,MPC,Marathon Petroleum Corp,,,
12591,2015-03-31,historical,MOS,Mosaic Co,,,
12592,2015-03-31,historical,MON,Monsanto Co,,,
12593,2015-03-31,historical,MO,Altria Group Inc,,,
12594,2015-03-31,historical,MNST,Monster Beverage Corp,,,
12595,2015-03-31,historical,MNKKQ,Mallinckrodt plc,,,
12596,2015-03-31,historical,MMM,3M Co,,,
12597,2015-03-31,historical,MMC,Marsh & Mclennan Companies Inc,,,
12598,2015-03-31,historical,MLM,Martin Marietta Materials Inc,,,
12599,2015-03-31,historical,MKC,Mccormick & Co Inc,,,
12600,2015-03-31,historical,MJN,Mead Johnson Nutrition Co,,,
12601,2015-03-31,historical,MHK,Mohawk Industries Inc,,,
12602,2015-03-31,historical,MET,Metlife Inc,,,
12603,2015-03-31,historical,MDT,Medtronic plc,,,
12604,2015-03-31,historical,MDLZ,Mondelez International Inc,,,
12605,2015-03-31,historical,MCO,Moodys Corp,,,
12606,2015-03-31,historical,MCK,Mckesson Corp,,,
12607,2015-03-31,historical,MCHP,Microchip Technology Inc,,,
12608,2015-03-31,historical,MCD,Mcdonalds Corp,,,
12609,2015-03-31,historical,MAT,Mattel Inc,,,
12610,2015-03-31,historical,MAS,Masco Corp,,,
12611,2015-03-31,historical,MAR,Marriott International Inc,,,
12612,2015-03-31,historical,MAC,Macerich Co,,,
12613,2015-03-31,historical,MA,Mastercard Inc,,,
12614,2015-03-31,historical,M,Macy's Inc,,,
12615,2015-03-31,historical,LYB,LyondellBasell Industries NV,,,
12616,2015-03-31,historical,LVLT,Level 3 Communications Inc,,,
12617,2015-03-31,historical,LUV,Southwest Airlines Co,,,
12618,2015-03-31,historical,LUMN,Centurylink Inc,,,
12619,2015-03-31,historical,LRCX,Lam Research Corp,,,
12620,2015-03-31,historical,LOW,Lowes Companies Inc,,,
12621,2015-03-31,historical,LO,Lorillard Inc,,,
12622,2015-03-31,historical,LNC,Lincoln National Corp,,,
12623,2015-03-31,historical,LMT,Lockheed Martin Corp,,,
12624,2015-03-31,historical,LM,Legg Mason Inc,,,
12625,2015-03-31,historical,LLY,ELI LILLY & Co,,,
12626,2015-03-31,historical,LLTC,Linear Technology Corp,,,
12627,2015-03-31,historical,LLL,L3 Technologies Inc,,,
12628,2015-03-31,historical,LHX,L3Harris Technologies Inc,,,
12629,2015-03-31,historical,LH,Laboratory Corp Of America Holdings,,,
12630,2015-03-31,historical,LEN,Lennar Corp,,,
12631,2015-03-31,historical,LEG,Leggett & Platt Inc,,,
12632,2015-03-31,historical,LB,L Brands Inc,,,
12633,2015-03-31,historical,L,Loews Corp,,,
12634,2015-03-31,historical,KSU,Kansas City Southern,,,
12635,2015-03-31,historical,KSS,KOHLS Corp,,,
12636,2015-03-31,historical,KRFT,Kraft Foods Group Inc,,,
12637,2015-03-31,historical,KR,Kroger Co,,,
12638,2015-03-31,historical,KO,Coca Cola Co,,,
12639,2015-03-31,historical,KMX,Carmax Inc,,,
12640,2015-03-31,historical,KMI,Kinder Morgan Inc,,,
12641,2015-03-31,historical,KMB,Kimberly Clark Corp,,,
12642,2015-03-31,historical,KLAC,Kla Corp,,,
12643,2015-03-31,historical,KIM,Kimco Realty Corp,,,
12644,2015-03-31,historical,KEY,Keycorp,,,
12645,2015-03-31,historical,KDP,Keurig Dr Pepper Inc,,,
12646,2015-03-31,historical,K,Kellogg Co,,,
12647,2015-03-31,historical,JWN,Nordstrom Inc,,,
12648,2015-03-31,historical,JPM,Jpmorgan Chase & Co,,,
12649,2015-03-31,historical,JOY,Joy Global Inc,,,
12650,2015-03-31,historical,JNPR,Juniper Networks Inc,,,
12651,2015-03-31,historical,JNJ,Johnson & Johnson,,,
12652,2015-03-31,historical,JEF,Jefferies Financial Group Inc,,,
12653,2015-03-31,historical,JCI,Johnson Controls International plc,,,
12654,2015-03-31,historical,J,Jacobs Engineering Group Inc,,,
12655,2015-03-31,historical,IVZ,Invesco Ltd,,,
12656,2015-03-31,historical,ITW,Illinois Tool Works Inc,,,
12657,2015-03-31,historical,ISRG,Intuitive Surgical Inc,,,
12658,2015-03-31,historical,IRM,Iron Mountain Inc,,,
12659,2015-03-31,historical,IPG,Interpublic Group Of Companies Inc,,,
12660,2015-03-31,historical,IP,International Paper Co,,,
12661,2015-03-31,historical,INTU,Intuit Inc,,,
12662,2015-03-31,historical,INTC,Intel Corp,,,
12663,2015-03-31,historical,IFF,International Flavors & Fragrances Inc,,,
12664,2015-03-31,historical,ICE,Intercontinental Exchange Inc,,,
12665,2015-03-31,historical,IBM,International Business Machines Corp,,,
12666,2015-03-31,historical,HWM,Howmet Aerospace Inc,,,
12667,2015-03-31,historical,HUM,Humana Inc,,,
12668,2015-03-31,historical,HSY,Hershey Co,,,
12669,2015-03-31,historical,HST,Host Hotels & Resorts Inc,,,
12670,2015-03-31,historical,HSP,Hospira Inc,,,
12671,2015-03-31,historical,HSIC,Henry Schein Inc,,,
12672,2015-03-31,historical,HRL,Hormel Foods Corp,,,
12673,2015-03-31,historical,HRB,H&R Block Inc,,,
12674,2015-03-31,historical,HPQ,Hp Inc,,,
12675,2015-03-31,historical,HP,Helmerich & Payne Inc,,,
12676,2015-03-31,historical,HOT,Starwood Hotel & Resorts Worldwide Inc,,,
12677,2015-03-31,historical,HON,Honeywell International Inc,,,
12678,2015-03-31,historical,HOG,Harley-Davidson Inc,,,
12679,2015-03-31,historical,HIG,Hartford Financial Services Group Inc,,,
12680,2015-03-31,historical,HES,Hess Corp,,,
12681,2015-03-31,historical,HD,Home Depot Inc,,,
12682,2015-03-31,historical,HCBK,Hudson City Bancorp Inc,,,
12683,2015-03-31,historical,HCA,HCA Healthcare Inc,,,
12684,2015-03-31,historical,HBI,Hanesbrands Inc,,,
12685,2015-03-31,historical,HBAN,Huntington Bancshares Inc,,,
12686,2015-03-31,historical,HAS,Hasbro Inc,,,
12687,2015-03-31,historical,HAR,Harman International Industries Inc,,,
12688,2015-03-31,historical,HAL,Halliburton Co,,,
12689,2015-03-31,historical,GWW,Ww Grainger Inc,,,
12690,2015-03-31,historical,GT,Goodyear Tire & Rubber Co,,,
12691,2015-03-31,historical,GS,Goldman Sachs Group Inc,,,
12692,2015-03-31,historical,GRMN,Garmin Ltd,,,
12693,2015-03-31,historical,GPS,Gap Inc,,,
12694,2015-03-31,historical,GPC,Genuine Parts Co,,,
12695,2015-03-31,historical,GOOGL,Alphabet Inc,,,
12696,2015-03-31,historical,GOOG,Alphabet Inc,,,
12697,2015-03-31,historical,GNW,Genworth Financial Inc,,,
12698,2015-03-31,historical,GME,GameStop Corp,,,
12699,2015-03-31,historical,GMCR,Keurig Green Mountain Inc,,,
12700,2015-03-31,historical,GM,General Motors Co,,,
12701,2015-03-31,historical,GLW,Corning Inc,,,
12702,2015-03-31,historical,GL,Globe Life Inc,,,
12703,2015-03-31,historical,GIS,General Mills Inc,,,
12704,2015-03-31,historical,GILD,Gilead Sciences Inc,,,
12705,2015-03-31,historical,GGP,GGP Inc,,,
12706,2015-03-31,historical,GE,General Electric Co,,,
12707,2015-03-31,historical,GD,General Dynamics Corp,,,
12708,2015-03-31,historical,GAS,Agl Resources Inc,,,
12709,2015-03-31,historical,FTRCQ,Frontier Communications Corp,,,
